yhat
7.15400699
9.556716788
19.62010132
10.01499035
6.791529541
9.239274614
16.36748138
10.31293088
7.102144716
13.16826111
7.128767849
6.760723831
36.82512497
12.37443454
1.298690826
2.360090292
4.657696503
10.26981641
18.36210435
11.88138185
5.336828891
4.650975035
27.26927246
17.27213029
24.85473762
6.7055047
32.47894276
52.42880729
17.94013202
19.35700252
36.41887791
8.512378576
11.75699416
13.77442745
16.53977037
35.51091466
30.66265708
26.20315478
4.811963908
17.95750004
2.566782825
0.615789215
3.096702256
4.874442981
8.281947428
1.463619661
5.452809367
2.153142484
1.675392844
8.5169354
11.35988169
19.20268506
5.973623488
13.21490095
3.845340952
5.477533123
8.65202106
16.03439947
21.62065949
15.06884067
17.39843783
17.27861022
26.71409756
24.7171399
23.44349595
18.47679295
9.645648456
19.68398913
22.28660248
15.7710937
17.26951632
22.61982848
24.10200248
46.64627
29.09796376
10.64671305
44.23335435
252.7844553
34.1387342
157.5863261
8.839843793
277.4074147
20.65059857
15.60506792
4.165116804
5.244014882
6.074461377
12.4712152
8.747463471
3.415199854
81.35407565
69.25928226
74.66063808
50.26375276
73.27166627
45.76017042
70.53822375
55.98281281
55.65704587
59.51617624
2.701234318
7.013959653
4.846464662
10.2188327
8.318749586
5.741082829
11.75263965
9.076130197
5.110459969
82.29395548
102.1394062
61.01838378
32.68601262
63.97587456
66.20003893
119.2816541
98.88784935
38.43275767
36.63965337
52.48598475
16.67872229
30.98775699
31.28714388
5.480745559
53.54918526
8.895039472
3.641910194
13.25735067
17.03479635
7.541368525
2.95959562
8.474939204
2.661604721
5.4677853
36.72904038
62.75805207
95.01051945
32.50624584
66.16666952
59.96945731
29.42494879
24.33127393
17.81919806
18.73903641
15.15696887
9.820483757
10.67425874
19.45284993
14.55656458
20.86574324
13.65429019
24.18704575
18.92807187
22.60906196
15.36830394
10.49638564
26.96074449
0.589513902
7.700296784
0.629311699
-2.760044823
1162.607812
102.774021
63.52212893
23.7230488
200.2601031
11.00257527
80.410792
160.9240547
177.3862888
20.64126154
46.02113093
6.791343683
3.477204185
24.98039041
32.01493631
174.5478907
155.8731461
156.9324427
86.30588585
78.24583247
136.9706148
55.12270357
161.8863185
52.9741194
1002.812676
693.5468136
306.5082588
277.1400563
612.5313591
424.6229294
454.6068826
710.6420327
11.69266758
-14.1184297
2.368352118
-1.907210217
10.02364883
6.541484053
2.02177839
3.996536297
8.769563815
-1.122088277
3.053170871
23.82042213
59.73250415
-4.51592247
324.2341883
39.68118583
2.835203381
187.8685651
60.93394638
191.9116607
369.6951501
312.6377647
37.82890635
-0.054597192
22.88621086
-8.633689034
3.130421797
1.852399148
4.256258736
11.5020576
77.68898846
13.11557751
26.26159053
38.64335626
85.94997819
16.0615163
-4.473889466
-1.277236664
41.16388916
45.99887119
60.64226684
13.71934081
273.660164
4.244449704
-1.246559545
3.865424468
-3.434013293
4.275883612
7.964738108
7.050894849
-0.886676514
12.21316623
0.840365272
1.561912709
5.468588343
17.2358888
1.167517074
-2.603134983
32.40501974
26.25537876
13.53623196
2.279326981
35.52896054
25.66856656
34.8394068
7.776165597
-4.15766371
7.470617185
5.439509701
5.547301033
8.634059235
23.46321019
34.20982153
17.01509278
5.13821765
19.53772047
4.238929269
12.56574697
-2.006210243
14.723008
24.89432368
23.27822887
19.7288299
1.323448196
2.882643793
17.19945483
22.21541342
14.77597879
18.11636383
29.15020167
33.63475238
9.640861162
9.255988458
40.11908851
8.592549422
88.53569376
31.74897728
5.580428353
1.815873372
1.404675548
-4.311778808
17.33495867
1.709621252
94.14076591
42.32930422
32.44211476
66.43983134
32.15709004
13.40051728
11.27401235
-8.636388504
57.12304076
9.317733918
-4.01803491
15.30754706
7.881703146
1.633961505
30.02451071
1.909983461
13.71165219
2.797303407
8.765045343
15.82473207
21.62092892
24.01495823
7.560141018
39.60027387
1.621616194
-1.094673037
5.50837613
10.04501038
-2.777988833
22.32885281
-3.747597996
5.679734581
39.8777057
9.262147419
3.524590725
-0.771194756
-0.711576242
9.317689472
0.238900474
3.716117533
2.655685998
3.532695321
5.813740069
4.871399429
50.67561026
37.93643111
20.95948014
34.72329345
87.79971682
42.91525167
16.35461044
21.18409592
70.70798748
26.48293228
201.3541404
0.172837016
44.02023786
221.3094661
0.242598712
25.10399725
1.659045765
2.738217164
2.545718169
1.55619418
10.88513684
9.7652122
8.864570098
1.661520001
8.158454228
5.063305477
2.747558574
2.292737678
9.896739202
8.19513693
6.415744318
15.54723977
5.207885029
24.16436322
9.662529055
8.163819539
0.868109004
2.483644948
2.490209692
2.854282166
9.854262062
1.511760142
0.226343294
38.961293
46.36783675
6.78870519
0.241132712
8.190471764
13.6715733
-0.078183974
17.1465956
6.445994131
5.828380309
1.550284919
25.36354729
0.278144177
5.221222428
7.393669905
7.160861531
2.520990671
7.845057327
0.979405738
4.4996303
6.161141577
2.421000118
13.32633393
7.074060546
24.42247007
23.93106022
9.741592879
12.63656867
12.21321851
4.254457363
7.122371221
5.72952696
10.33444626
20.49716942
10.45655317
30.62908317
15.15422521
19.21112407
0.059818878
19.25647867
14.3909996
4.841933595
11.73516828
3.327638335
10.23136005
4.369238184
10.80088562
2.310417145
20.04800998
21.68551622
11.26226449
2.900714315
15.70035087
13.92799616
14.31091325
16.80563622
8.832553949
28.47225045
32.37194604
9.731751211
53.42568669
68.74308229
21.34481401
23.16194616
35.02208808
5.698218734
28.22220004
17.43102472
10.08311672
9.869080333
4.360959867
30.37573854
21.51431232
15.74786637
44.94147344
31.46947085
15.43144659
5.31090217
1.891668172
7.470530312
2.494077093
5.169354435
7.949478049
2.102542972
1.336967563
2.177074509
2.198684115
20.79981339
38.74638822
22.12529682
9.686213124
9.434043892
25.43629308
25.62111078
9.906981454
52.10126876
13.23911623
27.27415889
27.57264279
18.36979434
22.4945595
63.94114444
3.669633091
22.36428809
18.05699646
4.500934226
56.23303783
34.2284847
29.10985664
20.5004427
15.74705064
9.382571932
0.2204626
6.773474721
1.140553276
1.01650031
4.65339604
3.010121036
6.125626001
0.59891629
5.366545037
38.64282838
8.941309073
7.860306451
0.869497006
4.900885777
6.896499608
0.033895848
2.883582761
9.851446741
1.909375417
8.170101986
14.04724327
16.46845541
123.9303879
49.92234248
11.72185396
28.26964326
4.734568004
14.24134507
25.92967579
31.46762696
80.25246735
9.711112203
40.34638452
11.05669028
53.39431224
12.28344561
-4.093028377
-2.045827154
-7.345225025
-2.324538884
16.40306429
-2.362717882
28.16231867
8.585256158
24.99279477
-7.998691532
12.97716922
12.96663023
151.959306
103.5844601
108.6139679
